id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Group,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
5773199,Manhattan,40.79246,-73.97480999999999,Entire home/apt,150,5,48,0.93,1,0,5,0,0,1,0,0,1,0,0
5774245,Brooklyn,40.6896,-73.96761,Entire home/apt,140,5,5,0.1,1,0,5,0,1,0,0,0,1,0,0
5779471,Manhattan,40.724779999999996,-73.9755,Entire home/apt,160,7,9,0.24,1,0,5,0,0,1,0,0,1,0,0
5779752,Manhattan,40.72481,-73.98216,Private room,125,3,4,0.08,1,0,1,0,0,1,0,0,0,1,0
5783517,Brooklyn,40.67383,-73.95137,Private room,50,2,61,1.17,7,285,2,0,1,0,0,0,0,1,0
5783899,Manhattan,40.79088,-73.94596999999999,Private room,100,1,315,6.1,2,76,3,0,0,1,0,0,0,1,0
5783925,Manhattan,40.790820000000004,-73.94615,Shared room,50,1,181,3.49,2,46,1,0,0,1,0,0,0,0,1
5784146,Manhattan,40.76236,-73.95827,Entire home/apt,320,30,9,0.19,1,215,2,0,0,1,0,0,1,0,0
5784897,Manhattan,40.84347,-73.93978,Private room,200,7,41,0.8,1,87,1,0,0,1,0,0,0,1,0
5789606,Manhattan,40.80593,-73.9583,Private room,70,2,200,3.92,1,202,3,0,0,1,0,0,0,1,0
5790990,Brooklyn,40.71335,-73.9655,Private room,70,3,16,0.49,1,0,1,0,1,0,0,0,0,1,0
5791540,Brooklyn,40.69758,-73.99139,Entire home/apt,200,2,2,0.05,1,0,5,0,1,0,0,0,1,0,0
5791707,Manhattan,40.77107,-73.95517,Entire home/apt,100,30,71,1.42,3,248,2,0,0,1,0,0,1,0,0
5792144,Manhattan,40.70471,-74.00816999999999,Private room,150,3,2,0.04,1,0,1,0,0,1,0,0,0,1,0
5792453,Manhattan,40.73141,-73.98737,Entire home/apt,185,1,9,0.24,1,0,5,0,0,1,0,0,1,0,0
5793707,Manhattan,40.7189,-73.99181999999999,Entire home/apt,125,3,117,2.29,1,228,2,0,0,1,0,0,1,0,0
5794806,Brooklyn,40.654090000000004,-73.96025,Private room,148,1,11,0.22,2,90,1,0,1,0,0,0,0,1,0
5796405,Manhattan,40.75245,-73.97341999999999,Private room,295,1,6,0.12,3,0,1,0,0,1,0,0,0,1,0
5803068,Bronx,40.8789,-73.84855,Private room,45,14,27,0.55,4,325,2,1,0,0,0,0,0,1,0
5803875,Brooklyn,40.65854,-73.95071,Entire home/apt,114,2,81,1.57,2,160,5,0,1,0,0,0,1,0,0
5804184,Brooklyn,40.70033,-73.93964,Private room,45,6,13,0.25,1,0,1,0,1,0,0,0,0,1,0
5804451,Brooklyn,40.671690000000005,-73.95116999999999,Entire home/apt,85,2,14,0.28,2,0,5,0,1,0,0,0,1,0,0
5806273,Manhattan,40.8261,-73.95139,Private room,65,1,157,3.04,4,137,3,0,0,1,0,0,0,1,0
5806416,Manhattan,40.72102,-73.99469,Entire home/apt,280,3,122,2.35,1,113,5,0,0,1,0,0,1,0,0
5806687,Brooklyn,40.69611,-73.92258000000001,Private room,65,1,1,0.02,1,0,1,0,1,0,0,0,0,1,0
5806803,Brooklyn,40.694390000000006,-73.96484,Private room,65,1,136,5.72,2,11,3,0,1,0,0,0,0,1,0
5806817,Queens,40.72846,-73.85546,Private room,65,1,120,2.35,2,355,2,0,0,0,1,0,0,1,0
5811254,Brooklyn,40.68777,-73.94171,Entire home/apt,255,6,12,0.24,1,66,5,0,1,0,0,0,1,0,0
5811500,Queens,40.70152,-73.90568,Private room,54,3,47,0.93,2,321,2,0,0,0,1,0,0,1,0
5816130,Brooklyn,40.69307,-73.96073,Private room,90,30,30,0.58,6,338,2,0,1,0,0,0,0,1,0
5816145,Brooklyn,40.69454,-73.96198000000001,Private room,90,30,47,0.91,6,297,2,0,1,0,0,0,0,1,0
5816151,Brooklyn,40.69363,-73.9607,Private room,90,30,47,0.92,6,323,2,0,1,0,0,0,0,1,0
5818551,Manhattan,40.82943,-73.9407,Entire home/apt,120,5,28,0.82,1,355,2,0,0,1,0,0,1,0,0
5821886,Brooklyn,40.711220000000004,-73.95602,Entire home/apt,210,1,3,0.06,1,0,5,0,1,0,0,0,1,0,0
5823337,Manhattan,40.8063,-73.96268,Entire home/apt,150,7,2,0.05,1,0,5,0,0,1,0,0,1,0,0
5823579,Manhattan,40.779070000000004,-73.95211,Entire home/apt,140,2,135,2.68,1,228,2,0,0,1,0,0,1,0,0
5824543,Bronx,40.82209,-73.90086,Private room,80,1,2,0.32,1,255,2,1,0,0,0,0,0,1,0
5825173,Brooklyn,40.66907,-73.94168,Entire home/apt,200,2,61,1.18,1,341,2,0,1,0,0,0,1,0,0
5825911,Brooklyn,40.676809999999996,-73.97535,Entire home/apt,450,6,12,0.24,1,2,5,0,1,0,0,0,1,0,0
5826475,Manhattan,40.82682,-73.94634,Private room,116,2,129,2.5,1,89,1,0,0,1,0,0,0,1,0
5826518,Manhattan,40.71647,-73.99116,Entire home/apt,215,1,36,1.45,4,0,5,0,0,1,0,0,1,0,0
5826700,Manhattan,40.82505,-73.95294,Entire home/apt,160,30,36,0.7,2,0,5,0,0,1,0,0,1,0,0
5831012,Manhattan,40.77155,-73.94763,Private room,150,25,2,0.04,1,110,1,0,0,1,0,0,0,1,0
5834668,Brooklyn,40.72704,-73.94006999999999,Entire home/apt,149,30,7,0.15,52,335,2,0,1,0,0,0,1,0,0
5838858,Manhattan,40.715090000000004,-73.9967,Entire home/apt,65,5,108,2.1,1,0,5,0,0,1,0,0,1,0,0
5839029,Brooklyn,40.716029999999996,-73.94785,Entire home/apt,260,7,56,1.08,1,132,5,0,1,0,0,0,1,0,0
5840936,Brooklyn,40.694759999999995,-73.92359,Entire home/apt,400,1,2,0.04,4,179,5,0,1,0,0,0,1,0,0
5842819,Brooklyn,40.71671,-73.95591,Private room,90,1,1,0.02,1,0,1,0,1,0,0,0,0,1,0
5845124,Queens,40.76956,-73.91787,Private room,75,2,6,0.12,1,0,1,0,0,0,1,0,0,1,0
5846050,Manhattan,40.809059999999995,-73.93686,Private room,75,2,45,0.94,1,123,1,0,0,1,0,0,0,1,0
5846654,Manhattan,40.771390000000004,-73.95766,Entire home/apt,110,1,3,0.07,1,0,5,0,0,1,0,0,1,0,0
5846745,Brooklyn,40.68018,-73.97596,Private room,115,2,153,3.0,3,0,1,0,1,0,0,0,0,1,0
5848422,Manhattan,40.72956,-73.98613,Entire home/apt,82,5,3,0.07,1,0,5,0,0,1,0,0,1,0,0
5848515,Manhattan,40.73379,-74.00421999999999,Private room,90,1,5,0.1,1,0,1,0,0,1,0,0,0,1,0
5849386,Brooklyn,40.68638,-73.91368,Private room,69,2,148,2.86,5,112,1,0,1,0,0,0,0,1,0
5849810,Brooklyn,40.6863,-73.91378,Private room,69,3,127,2.48,5,40,1,0,1,0,0,0,0,1,0
5849991,Brooklyn,40.65041,-73.92574,Entire home/apt,249,3,10,0.65,5,156,5,0,1,0,0,0,1,0,0
5850040,Brooklyn,40.68691,-73.91317,Private room,89,3,116,2.24,5,83,1,0,1,0,0,0,0,1,0
5850148,Brooklyn,40.6864,-73.9133,Private room,159,3,30,0.59,5,254,2,0,1,0,0,0,0,1,0
5850978,Manhattan,40.741209999999995,-73.98648,Entire home/apt,220,1,1,0.02,1,0,5,0,0,1,0,0,1,0,0
5851054,Brooklyn,40.70088,-73.91830999999999,Private room,95,3,12,0.25,1,0,1,0,1,0,0,0,0,1,0
5856685,Brooklyn,40.71047,-73.95732,Private room,60,1,13,0.39,1,0,1,0,1,0,0,0,0,1,0
5856760,Manhattan,40.7149,-73.99976,Entire home/apt,179,5,7,0.14,1,0,5,0,0,1,0,0,1,0,0
5857519,Manhattan,40.82862,-73.94706,Private room,86,1,8,0.17,3,325,2,0,0,1,0,0,0,1,0
5857692,Brooklyn,40.712509999999995,-73.9517,Private room,62,3,47,1.14,1,24,1,0,1,0,0,0,0,1,0
5858505,Manhattan,40.77554,-73.95141,Entire home/apt,165,6,46,0.92,1,3,5,0,0,1,0,0,1,0,0
5858757,Brooklyn,40.684979999999996,-73.96618000000001,Entire home/apt,89,14,4,0.11,2,343,2,0,1,0,0,0,1,0,0
5859030,Manhattan,40.7717,-73.95572,Entire home/apt,116,30,2,0.05,29,333,2,0,0,1,0,0,1,0,0
5860123,Brooklyn,40.684490000000004,-73.95893000000001,Entire home/apt,172,30,6,0.14,21,221,2,0,1,0,0,0,1,0,0
5861303,Manhattan,40.71832,-73.98325,Entire home/apt,125,7,11,0.22,1,20,5,0,0,1,0,0,1,0,0
5861963,Queens,40.76279,-73.92039,Entire home/apt,90,2,16,0.31,1,0,5,0,0,0,1,0,1,0,0
5869197,Manhattan,40.77636,-73.98937,Entire home/apt,250,1,3,0.07,1,0,5,0,0,1,0,0,1,0,0
5870127,Brooklyn,40.68469,-73.93467,Entire home/apt,185,3,213,4.14,3,298,3,0,1,0,0,0,1,0,0
5871372,Bronx,40.87765,-73.86318,Entire home/apt,63,5,85,2.24,1,235,2,1,0,0,0,0,1,0,0
5872177,Manhattan,40.74302,-74.00015,Entire home/apt,163,3,12,0.24,1,0,5,0,0,1,0,0,1,0,0
5873714,Manhattan,40.73182,-73.9845,Private room,195,5,19,0.37,1,178,1,0,0,1,0,0,0,1,0
5874326,Brooklyn,40.62345,-73.93001,Private room,89,1,68,1.31,3,365,2,0,1,0,0,0,0,1,0
5875384,Manhattan,40.8538,-73.93196999999999,Shared room,45,2,2,0.04,2,0,1,0,0,1,0,0,0,0,1
5878382,Brooklyn,40.674170000000004,-73.96518,Private room,60,1,5,0.1,1,0,1,0,1,0,0,0,0,1,0
5881122,Manhattan,40.71735,-73.98213,Private room,125,1,44,1.15,3,284,2,0,0,1,0,0,0,1,0
5882068,Brooklyn,40.64802,-73.96063000000001,Entire home/apt,85,2,11,0.78,1,0,5,0,1,0,0,0,1,0,0
5882725,Brooklyn,40.70691,-73.9481,Entire home/apt,165,4,73,1.42,1,237,2,0,1,0,0,0,1,0,0
5883159,Manhattan,40.76813,-73.95354,Entire home/apt,144,7,17,0.35,3,0,5,0,0,1,0,0,1,0,0
5885101,Brooklyn,40.70217,-73.93737,Private room,60,4,3,0.09,2,25,1,0,1,0,0,0,0,1,0
5885201,Brooklyn,40.69363,-73.9598,Private room,95,30,40,0.8,11,331,2,0,1,0,0,0,0,1,0
5885280,Brooklyn,40.69442,-73.96016,Private room,95,30,53,1.05,11,201,2,0,1,0,0,0,0,1,0
5885396,Brooklyn,40.69344,-73.96153000000001,Private room,95,30,46,0.9,11,317,2,0,1,0,0,0,0,1,0
5885402,Brooklyn,40.69498,-73.96002,Private room,95,30,35,0.69,11,340,2,0,1,0,0,0,0,1,0
5885542,Brooklyn,40.69292,-73.96151,Private room,95,30,43,0.84,11,312,2,0,1,0,0,0,0,1,0
5889379,Bronx,40.81935,-73.90772,Private room,65,5,15,0.69,2,150,1,1,0,0,0,0,0,1,0
5891777,Staten Island,40.5517,-74.14636,Entire home/apt,65,5,62,1.22,1,336,2,0,0,0,0,1,1,0,0
5892693,Brooklyn,40.72232,-73.9434,Entire home/apt,110,2,248,4.82,2,1,3,0,1,0,0,0,1,0,0
5892733,Queens,40.77093,-73.93290999999999,Private room,47,5,7,0.13,3,236,2,0,0,0,1,0,0,1,0
5893277,Queens,40.778420000000004,-73.92549,Private room,175,30,5,0.31,1,283,2,0,0,0,1,0,0,1,0
5894720,Brooklyn,40.711240000000004,-73.95255999999999,Entire home/apt,234,4,11,0.23,1,0,5,0,1,0,0,0,1,0,0
5894824,Brooklyn,40.655159999999995,-73.95881999999999,Entire home/apt,105,14,43,0.83,1,319,2,0,1,0,0,0,1,0,0
5895056,Queens,40.754,-73.80700999999999,Private room,47,2,40,0.81,3,311,2,0,0,0,1,0,0,1,0
5895082,Queens,40.76173,-73.80767,Private room,55,2,55,1.12,3,342,2,0,0,0,1,0,0,1,0
5897622,Manhattan,40.807959999999994,-73.95623,Entire home/apt,146,5,67,2.17,2,239,2,0,0,1,0,0,1,0,0
5899598,Staten Island,40.64567,-74.08368,Entire home/apt,60,4,118,2.54,2,17,5,0,0,0,0,1,1,0,0
5902510,Manhattan,40.767990000000005,-73.98644,Private room,61,12,31,0.6,4,102,1,0,0,1,0,0,0,1,0
5903889,Manhattan,40.71758,-73.99201,Private room,84,1,2,0.08,1,2,1,0,0,1,0,0,0,1,0
5904098,Manhattan,40.78935,-73.94788,Entire home/apt,179,2,55,1.06,1,185,5,0,0,1,0,0,1,0,0
5904490,Brooklyn,40.724920000000004,-73.95097,Entire home/apt,175,1,1,0.02,1,0,5,0,1,0,0,0,1,0,0
5904522,Manhattan,40.74621,-73.99119,Entire home/apt,250,2,1,0.02,1,0,5,0,0,1,0,0,1,0,0
5905128,Brooklyn,40.68336,-73.91449,Entire home/apt,83,3,57,1.13,2,264,2,0,1,0,0,0,1,0,0
5905501,Brooklyn,40.67768,-73.93682,Entire home/apt,105,1,59,1.15,2,213,2,0,1,0,0,0,1,0,0
5913433,Brooklyn,40.7229,-73.94775,Entire home/apt,125,2,5,0.1,1,0,5,0,1,0,0,0,1,0,0
5915351,Brooklyn,40.67953,-73.95136,Private room,150,7,12,0.25,1,0,1,0,1,0,0,0,0,1,0
5916713,Brooklyn,40.71614,-73.95281999999999,Private room,69,30,16,0.45,2,225,2,0,1,0,0,0,0,1,0
5917209,Brooklyn,40.68701,-73.95411999999999,Entire home/apt,190,2,1,0.04,1,0,5,0,1,0,0,0,1,0,0
5917563,Brooklyn,40.71288,-73.94406,Private room,76,2,34,0.7,1,39,1,0,1,0,0,0,0,1,0
5918053,Manhattan,40.72741,-74.00178000000001,Private room,142,5,8,0.16,1,188,1,0,0,1,0,0,0,1,0
5918356,Manhattan,40.76115,-73.98706999999999,Entire home/apt,125,7,4,0.08,1,0,5,0,0,1,0,0,1,0,0
5919646,Manhattan,40.767379999999996,-73.98465999999999,Entire home/apt,200,3,14,0.32,1,9,5,0,0,1,0,0,1,0,0
5925343,Brooklyn,40.68963,-73.96713000000001,Private room,259,1,94,1.85,11,365,2,0,1,0,0,0,0,1,0
5925550,Brooklyn,40.676159999999996,-73.97418,Entire home/apt,275,5,1,0.03,1,0,5,0,1,0,0,0,1,0,0
5926854,Manhattan,40.72951,-73.99203,Entire home/apt,179,1,28,0.54,1,0,5,0,0,1,0,0,1,0,0
5926953,Brooklyn,40.69634,-73.97296,Private room,70,1,152,3.02,1,249,2,0,1,0,0,0,0,1,0
5931103,Brooklyn,40.693540000000006,-73.96152,Entire home/apt,259,2,99,3.07,1,296,2,0,1,0,0,0,1,0,0
5932543,Manhattan,40.72934,-74.00276,Entire home/apt,300,2,6,0.27,1,0,5,0,0,1,0,0,1,0,0
5934108,Brooklyn,40.6748,-73.97736,Entire home/apt,95,3,4,0.08,1,270,2,0,1,0,0,0,1,0,0
5934255,Brooklyn,40.71604,-73.9589,Private room,132,1,143,2.99,4,273,2,0,1,0,0,0,0,1,0
5935275,Queens,40.7477,-73.94438000000001,Private room,80,4,3,0.06,1,0,1,0,0,0,1,0,0,1,0
5936796,Manhattan,40.7817,-73.94613000000001,Private room,85,3,3,0.09,1,0,1,0,0,1,0,0,0,1,0
5940268,Queens,40.755179999999996,-73.80422,Private room,50,1,154,3.05,3,243,3,0,0,0,1,0,0,1,0
5940868,Brooklyn,40.72777,-73.95231,Entire home/apt,75,2,6,0.14,1,0,5,0,1,0,0,0,1,0,0
5940920,Manhattan,40.73536,-73.98393,Entire home/apt,209,30,27,0.53,1,197,5,0,0,1,0,0,1,0,0
5941888,Manhattan,40.72634,-73.9932,Entire home/apt,330,2,4,0.08,1,0,5,0,0,1,0,0,1,0,0
5942962,Queens,40.7618,-73.92728000000001,Shared room,55,1,26,0.55,2,84,1,0,0,0,1,0,0,0,1
5943770,Manhattan,40.79788,-73.9618,Private room,60,7,1,0.02,1,0,1,0,0,1,0,0,0,1,0
5944460,Brooklyn,40.70965,-73.96817,Entire home/apt,180,30,4,0.13,1,13,5,0,1,0,0,0,1,0,0
5944801,Manhattan,40.809470000000005,-73.95392,Entire home/apt,300,2,60,1.18,2,198,5,0,0,1,0,0,1,0,0
5945548,Manhattan,40.87093,-73.91736999999999,Entire home/apt,175,3,6,0.13,1,0,5,0,0,1,0,0,1,0,0
5946137,Manhattan,40.82335,-73.94887,Private room,100,3,4,0.08,1,358,2,0,0,1,0,0,0,1,0
5954466,Brooklyn,40.72102,-73.94808,Entire home/apt,175,5,21,0.41,1,0,5,0,1,0,0,0,1,0,0
5957111,Brooklyn,40.691340000000004,-73.97229,Entire home/apt,175,10,1,0.03,1,189,5,0,1,0,0,0,1,0,0
5958299,Manhattan,40.747170000000004,-73.99179000000001,Private room,105,1,158,3.08,1,105,3,0,0,1,0,0,0,1,0
5965198,Brooklyn,40.63555,-73.97151,Entire home/apt,49,5,21,0.42,1,34,5,0,1,0,0,0,1,0,0
5965946,Brooklyn,40.699040000000004,-73.91282,Private room,65,2,37,0.78,1,0,1,0,1,0,0,0,0,1,0
5967998,Manhattan,40.77635,-73.95616,Entire home/apt,450,5,37,0.86,4,108,5,0,0,1,0,0,1,0,0
5977676,Manhattan,40.79092,-73.97426,Entire home/apt,185,3,59,1.17,1,4,5,0,0,1,0,0,1,0,0
5978999,Brooklyn,40.684020000000004,-73.95176,Private room,57,2,104,2.33,1,0,1,0,1,0,0,0,0,1,0
5979675,Brooklyn,40.68085,-73.88895,Entire home/apt,79,1,91,1.81,2,255,2,0,1,0,0,0,1,0,0
5985742,Brooklyn,40.66923,-73.98714,Entire home/apt,218,2,137,2.79,1,250,2,0,1,0,0,0,1,0,0
5986444,Manhattan,40.757090000000005,-73.99545,Entire home/apt,70,30,11,0.23,7,333,2,0,0,1,0,0,1,0,0
5990045,Brooklyn,40.67477,-74.01046,Entire home/apt,350,2,71,1.45,1,287,2,0,1,0,0,0,1,0,0
5990467,Brooklyn,40.68401,-73.98521,Private room,100,4,120,2.36,1,22,1,0,1,0,0,0,0,1,0
5991434,Brooklyn,40.6409,-73.99891,Entire home/apt,150,3,51,1.07,1,180,5,0,1,0,0,0,1,0,0
5991675,Queens,40.703990000000005,-73.91195,Private room,46,4,17,0.39,2,262,2,0,0,0,1,0,0,1,0
5992438,Brooklyn,40.6942,-73.97104,Private room,50,1,2,0.06,1,0,1,0,1,0,0,0,0,1,0
5993541,Manhattan,40.815059999999995,-73.94851,Entire home/apt,285,30,74,1.47,4,284,2,0,0,1,0,0,1,0,0
5998890,Brooklyn,40.67215,-73.95753,Entire home/apt,220,2,5,0.1,1,0,5,0,1,0,0,0,1,0,0
5998978,Manhattan,40.717690000000005,-73.98801,Private room,125,1,1,0.02,1,0,1,0,0,1,0,0,0,1,0
5999786,Manhattan,40.79155,-73.94745999999999,Private room,80,1,70,1.36,4,102,1,0,0,1,0,0,0,1,0
6000709,Queens,40.7701,-73.93219,Private room,58,1,2,0.04,3,249,2,0,0,0,1,0,0,1,0
6000785,Brooklyn,40.69709,-73.93538000000001,Entire home/apt,100,2,143,3.41,1,0,3,0,1,0,0,0,1,0,0
6000868,Brooklyn,40.67955,-73.94662,Entire home/apt,175,2,42,0.82,1,0,5,0,1,0,0,0,1,0,0
6000898,Manhattan,40.78155,-73.95175,Entire home/apt,1200,5,43,0.9,1,309,2,0,0,1,0,0,1,0,0
6004052,Brooklyn,40.67949,-73.97171999999999,Entire home/apt,160,2,105,2.05,1,18,5,0,1,0,0,0,1,0,0
6004200,Manhattan,40.82846,-73.94492,Private room,65,1,6,0.12,1,341,2,0,0,1,0,0,0,1,0
6004567,Manhattan,40.73235,-73.98646,Entire home/apt,499,30,11,0.52,2,332,2,0,0,1,0,0,1,0,0
6004786,Manhattan,40.72703,-74.00286,Entire home/apt,350,2,10,0.2,1,0,5,0,0,1,0,0,1,0,0
6005231,Brooklyn,40.68459,-73.93985,Entire home/apt,105,2,127,3.88,3,113,3,0,1,0,0,0,1,0,0
6005868,Brooklyn,40.71151,-73.95339,Entire home/apt,245,5,32,0.63,1,305,2,0,1,0,0,0,1,0,0
6005910,Brooklyn,40.68569,-73.94358000000001,Entire home/apt,139,2,119,2.31,2,175,5,0,1,0,0,0,1,0,0
6006387,Manhattan,40.82442,-73.95203000000001,Private room,50,20,9,0.24,1,300,2,0,0,1,0,0,0,1,0
6006661,Queens,40.749359999999996,-73.88698000000001,Entire home/apt,90,7,2,0.04,1,0,5,0,0,0,1,0,1,0,0
6006711,Manhattan,40.72753,-73.98749000000001,Private room,250,1,1,0.02,1,0,1,0,0,1,0,0,0,1,0
6006837,Brooklyn,40.66343,-73.99324,Private room,70,4,1,0.02,1,0,1,0,1,0,0,0,0,1,0
6012187,Manhattan,40.72425,-73.98866,Entire home/apt,150,1,44,0.91,1,0,5,0,0,1,0,0,1,0,0
6013186,Brooklyn,40.684459999999994,-73.93956,Entire home/apt,109,3,79,2.07,3,0,5,0,1,0,0,0,1,0,0
6014926,Manhattan,40.726459999999996,-73.98685,Entire home/apt,140,7,59,1.17,1,268,2,0,0,1,0,0,1,0,0
6015754,Brooklyn,40.636759999999995,-73.96713000000001,Private room,31,10,1,0.02,2,0,1,0,1,0,0,0,0,1,0
6018325,Manhattan,40.84245,-73.93918000000001,Entire home/apt,140,30,8,0.17,34,312,2,0,0,1,0,0,1,0,0
6018589,Manhattan,40.83741,-73.93928000000001,Private room,65,2,36,0.74,2,273,2,0,0,1,0,0,0,1,0
6019386,Manhattan,40.809909999999995,-73.94058000000001,Entire home/apt,85,2,18,0.38,1,90,5,0,0,1,0,0,1,0,0
6020237,Manhattan,40.81134,-73.95531,Entire home/apt,155,5,87,1.7,1,99,5,0,0,1,0,0,1,0,0
6026166,Manhattan,40.7254,-73.98854,Private room,125,3,2,0.04,1,0,1,0,0,1,0,0,0,1,0
6026546,Manhattan,40.77793,-73.9602,Entire home/apt,170,5,2,0.04,1,0,5,0,0,1,0,0,1,0,0
6027345,Brooklyn,40.68242,-73.94774,Private room,65,2,280,5.51,2,249,3,0,1,0,0,0,0,1,0
6027485,Brooklyn,40.68568,-73.95237,Private room,38,3,1,0.05,1,0,1,0,1,0,0,0,0,1,0
6029332,Brooklyn,40.71192,-73.94161,Private room,110,2,4,0.08,1,0,1,0,1,0,0,0,0,1,0
6029809,Brooklyn,40.68245,-73.91951,Entire home/apt,100,3,106,2.28,1,52,5,0,1,0,0,0,1,0,0
6029987,Manhattan,40.84305,-73.94045,Entire home/apt,125,2,10,0.21,1,0,5,0,0,1,0,0,1,0,0
6031895,Manhattan,40.762570000000004,-73.98574,Private room,60,1,1,0.02,1,0,1,0,0,1,0,0,0,1,0
6031904,Manhattan,40.73261,-74.00116,Private room,80,3,129,2.52,1,78,1,0,0,1,0,0,0,1,0
6033449,Manhattan,40.84035,-73.94089,Entire home/apt,95,30,11,0.25,34,97,5,0,0,1,0,0,1,0,0
6037761,Manhattan,40.728159999999995,-73.98843000000001,Private room,163,2,396,7.71,1,143,3,0,0,1,0,0,0,1,0
6040757,Brooklyn,40.675540000000005,-73.96384,Entire home/apt,225,3,29,0.58,1,56,5,0,1,0,0,0,1,0,0
6042335,Brooklyn,40.686859999999996,-73.98231,Entire home/apt,170,10,2,0.04,1,0,5,0,1,0,0,0,1,0,0
6042635,Manhattan,40.85882,-73.92896999999999,Entire home/apt,65,4,38,0.79,1,307,2,0,0,1,0,0,1,0,0
6043199,Brooklyn,40.68915,-73.95116,Private room,60,1,11,0.32,1,0,1,0,1,0,0,0,0,1,0
6043671,Manhattan,40.74725,-73.97431,Entire home/apt,168,30,12,0.25,1,58,5,0,0,1,0,0,1,0,0
6043733,Brooklyn,40.676520000000004,-73.96146999999999,Entire home/apt,100,2,3,0.09,1,0,5,0,1,0,0,0,1,0,0
6044964,Queens,40.589209999999994,-73.79479,Entire home/apt,89,2,150,3.0,1,268,2,0,0,0,1,0,1,0,0
6045055,Manhattan,40.782340000000005,-73.94906999999999,Private room,109,4,191,3.75,3,243,3,0,0,1,0,0,0,1,0
6048583,Manhattan,40.729659999999996,-73.99786999999999,Entire home/apt,120,4,1,0.02,1,0,5,0,0,1,0,0,1,0,0
6051044,Brooklyn,40.67815,-73.91518,Private room,40,3,101,2.01,6,180,1,0,1,0,0,0,0,1,0
6051782,Manhattan,40.73342,-73.98545,Entire home/apt,150,30,10,0.21,39,67,5,0,0,1,0,0,1,0,0
6051856,Manhattan,40.84411,-73.93764,Private room,45,2,3,0.07,1,0,1,0,0,1,0,0,0,1,0
6052119,Brooklyn,40.66124,-73.99449,Entire home/apt,159,30,8,0.81,2,51,5,0,1,0,0,0,1,0,0
6052129,Manhattan,40.798159999999996,-73.94111,Entire home/apt,149,4,14,0.28,1,0,5,0,0,1,0,0,1,0,0
6054194,Queens,40.75673,-73.9253,Entire home/apt,125,3,3,0.06,1,0,5,0,0,0,1,0,1,0,0
6054400,Brooklyn,40.736290000000004,-73.95208000000001,Entire home/apt,75,1,27,0.53,1,0,5,0,1,0,0,0,1,0,0
6054864,Brooklyn,40.68051,-73.99743000000001,Entire home/apt,109,4,6,0.12,1,0,5,0,1,0,0,0,1,0,0
6056028,Manhattan,40.78826,-73.96767,Entire home/apt,499,1,19,0.38,1,296,2,0,0,1,0,0,1,0,0
6062060,Brooklyn,40.67975,-73.97666,Private room,220,2,9,0.2,3,251,2,0,1,0,0,0,0,1,0
6063050,Brooklyn,40.686690000000006,-73.93451999999999,Private room,55,3,51,1.0,1,340,2,0,1,0,0,0,0,1,0
6064471,Manhattan,40.7208,-73.9867,Entire home/apt,341,3,138,2.87,1,58,5,0,0,1,0,0,1,0,0
6065370,Brooklyn,40.72661,-73.95153,Entire home/apt,108,2,3,0.06,1,33,5,0,1,0,0,0,1,0,0
6065778,Brooklyn,40.658879999999996,-73.98013,Entire home/apt,128,5,83,1.63,1,52,5,0,1,0,0,0,1,0,0
6066563,Bronx,40.8115,-73.85606999999999,Entire home/apt,110,2,95,1.91,1,283,2,1,0,0,0,0,1,0,0
6069703,Brooklyn,40.714620000000004,-73.96309000000001,Entire home/apt,179,8,39,0.77,1,113,5,0,1,0,0,0,1,0,0
6070899,Manhattan,40.77684,-73.97979000000001,Entire home/apt,175,5,2,0.04,1,0,5,0,0,1,0,0,1,0,0
6071347,Brooklyn,40.70069,-73.91114,Entire home/apt,80,5,8,0.16,1,0,5,0,1,0,0,0,1,0,0
6071456,Brooklyn,40.67406,-73.95234,Entire home/apt,149,2,22,0.49,1,365,2,0,1,0,0,0,1,0,0
6071870,Manhattan,40.80465,-73.95827,Private room,50,2,7,0.15,2,191,1,0,0,1,0,0,0,1,0
6072842,Queens,40.766020000000005,-73.91741999999999,Shared room,75,5,4,0.08,1,0,1,0,0,0,1,0,0,0,1
6074676,Manhattan,40.70763,-74.00778000000001,Private room,100,3,24,0.48,2,186,1,0,0,1,0,0,0,1,0
6074975,Queens,40.74896,-73.80715,Entire home/apt,369,2,74,1.46,6,256,2,0,0,0,1,0,1,0,0
6076202,Brooklyn,40.69384,-73.99261,Entire home/apt,198,7,7,0.14,1,4,5,0,1,0,0,0,1,0,0
6077354,Queens,40.72399,-73.87088,Private room,100,2,49,0.96,1,365,2,0,0,0,1,0,0,1,0
6078234,Manhattan,40.78866,-73.97878,Entire home/apt,195,3,67,1.33,1,85,5,0,0,1,0,0,1,0,0
6078788,Manhattan,40.720040000000004,-73.98895999999999,Entire home/apt,257,3,11,0.22,1,0,5,0,0,1,0,0,1,0,0
6079079,Queens,40.723620000000004,-73.791,Entire home/apt,145,4,38,0.75,1,125,5,0,0,0,1,0,1,0,0
